599,861776  	23,578619 
601,790592  	23,834226 
603,719408  	24,077936 
605,648224  	24,103656 
607,577040  	24,097288 
609,505856  	24,287541 
611,434672  	24,222356 
613,363488  	23,773960 
615,292304  	23,211807 
617,221120  	23,378695 
619,149936  	24,009990 
621,078752  	24,646393 
623,007568  	25,408585 
624,936384  	26,429542 
626,865200  	27,363835 
628,794016  	27,964617 
630,722832  	28,422428 
632,651648  	28,957101 
634,580464  	29,210009 
636,509280  	29,513385 
638,438096  	29,936646 
640,366912  	30,200381 
642,295728  	30,464059 
644,224544  	30,746480 
646,153360  	31,130741 
648,082176  	31,624544 
650,010992  	31,951283 
651,939808  	32,095875 
653,868624  	32,330529 
655,797440  	32,605743 
657,726256  	32,834980 
659,655072  	33,012033 
661,583888  	33,116044 
663,512704  	33,422006 
665,441520  	33,773088 
667,370336  	33,950044 
669,299152  	34,325109 
671,227968  	34,449573 
673,156784  	34,599195 
675,085600  	34,854462 
677,014416  	35,148392 
678,943232  	35,464876 
680,872048  	35,725320 
682,800864  	35,894696 
684,729680  	36,010567 
686,658496  	36,113236 
688,587312  	36,345044 
690,516128  	36,769367 
692,444944  	37,083090 
694,373760  	37,269833 
696,302576  	37,384234 
698,231392  	37,631820 
700,160208  	37,952339 
702,089024  	38,283225 
704,017840  	38,645645 
705,946656  	39,087141 
707,875472  	39,502018 
709,804288  	39,854590 
711,733104  	40,110637 
713,661920  	40,467759 
715,590736  	40,885931 
717,519552  	41,325778 
719,448368  	41,720686 
721,377184  	42,218309 
723,306000  	42,821103 
725,234816  	43,332328 
727,163632  	43,806004 
729,092448  	44,315902 
731,021264  	44,802797 
732,950080  	45,277061 
734,878896  	45,696465 
736,807712  	46,116990 
738,736528  	46,550055 
740,665344  	46,931716 
742,594160  	47,129488 
744,522976  	47,444284 
746,451792  	47,841270 
748,380608  	48,182559 
750,309424  	48,603473 
752,238240  	48,814533 
754,167056  	48,899920 
756,095872  	49,031911 
758,024688  	49,118386 
759,953504  	49,169200 
761,882320  	49,184044 
763,811136  	49,141343 
765,739952  	49,129264 
767,668768  	49,273683 
769,597584  	49,393852 
771,526400  	49,474823 
773,455216  	49,655054 
775,384032  	49,817801 
777,312848  	49,961682 
779,241664  	50,101912 
781,170480  	50,277122 
783,099296  	50,575295 
785,028112  	51,015654 
786,956928  	51,455566 
788,885744  	51,967494 
790,814560  	52,526768 
792,743376  	52,889485 
794,672192  	52,980809 
796,601008  	53,079282 
798,529824  	53,208672 
800,458640  	53,194327 
802,387456  	53,060726 
804,316272  	53,036491 
806,245088  	52,965722 
808,173904  	52,803417 
810,102720  	52,632006 
812,031536  	52,624596 
813,960352  	52,773041 
815,889168  	52,985070 
817,817984  	53,281880 
819,746800  	53,403356 
821,675616  	53,214450 
823,604432  	52,837006 
825,533248  	53,186297 
827,462064  	54,154282 
829,390880  	54,836825 
831,319696  	55,151827 
833,248512  	55,396188 
835,177328  	55,680564 
837,106144  	55,822915 
839,034960  	56,077118 
840,963776  	56,591966 
842,892592  	57,225591 
844,821408  	57,905832 
846,750224  	58,590693 
848,679040  	59,109288 
850,607856  	59,657473 
852,536672  	60,026749 
854,465488  	60,250277 
856,394304  	60,629478 
858,323120  	60,935635 
860,251936  	61,106323 
862,180752  	61,313930 
864,109568  	61,491925 
866,038384  	61,561275 
867,967200  	61,580842 
869,896016  	61,674692 
871,824832  	61,731276 
873,753648  	61,749750 
875,682464  	61,667075 
877,611280  	61,698581 
879,540096  	61,722810 
881,468912  	61,724666 
883,397728  	61,746966 
885,326544  	61,816195 
887,255360  	61,825134 
889,184176  	61,862553 
891,112992  	62,001205 
893,041808  	62,164909 
894,970624  	62,299989 
896,899440  	62,528682 
898,828256  	62,725278 
900,757072  	62,826156 
902,685888  	62,869309 
904,614704  	62,781220 
906,543520  	62,493320 
908,472336  	62,179612 
910,401152  	61,907567 
912,329968  	61,630292 
914,258784  	61,318907 
916,187600  	61,158318 
918,116416  	61,126368 
920,045232  	61,111742 
921,974048  	61,037905 
923,902864  	60,921766 
925,831680  	60,832606 
927,760496  	60,782720 
929,689312  	60,666246 
931,618128  	60,563320 
933,546944  	60,473869 
935,475760  	60,403635 
937,404576  	60,289436 
939,333392  	60,004969 
941,262208  	59,523356 
943,191024  	58,976077 
945,119840  	58,294737 
947,048656  	57,455950 
948,977472  	56,557329 
950,906288  	55,721653 
952,835104  	54,909899 
954,763920  	54,165749 
956,692736  	53,503020 
958,621552  	52,754586 
960,550368  	51,881456 
962,479184  	50,888851 
964,408000  	49,807697 
966,336816  	48,576322 
968,265632  	47,174433 
970,194448  	45,549716 
972,123264  	43,731112 
974,052080  	41,860507 
975,980896  	39,975953 
977,909712  	38,213024 
979,838528  	36,675060 
981,767344  	35,399059 
983,696160  	34,283821 
985,624976  	33,340559 
987,553792  	32,451351 
989,482608  	31,499378 
991,411424  	30,590262 
993,340240  	29,613438 
995,269056  	28,492346 
997,197872  	27,286969 
999,126688  	25,977502 
1001,055504  	24,612464 
1002,984320  	23,190851 
1004,913136  	21,702895 
1006,841952  	20,322034 
1008,770768  	19,051510 
1010,699584  	17,911777 
1012,628400  	16,846361 
1014,557216  	15,908472 
1016,486032  	14,989628 
1018,414848  	14,185175 
1020,343664  	13,411384 
1022,272480  	12,718267 
1024,201296  	12,085178 
1026,130112  	11,535916 
1028,058928  	11,008731 
1029,987744  	10,616949 
1031,916560  	10,266447 
1033,845376  	10,054947 
1035,774192  	10,000000 
1037,703008  	10,169628 
1039,631824  	10,423683 
1041,560640  	10,829164 
1043,489456  	11,278365 
1045,418272  	11,878543 
1047,347088  	12,564140 
1049,275904  	13,395934 
1051,204720  	14,285188 
1053,133536  	15,267530 
1055,062352  	16,085909 
1056,991168  	16,759203 
1058,919984  	17,211568 
1060,848800  	17,444152 
1062,777616  	17,526607 
1064,706432  	17,585632 
1066,635248  	17,598088 
1068,564064  	17,692901 
1070,492880  	17,889250 
1072,421696  	18,337838 
1074,350512  	18,911878 
1076,279328  	19,699762 
1078,208144  	20,584583 
1080,136960  	21,651429 
1082,065776  	22,769709 
1083,994592  	23,874137 
1085,923408  	24,906511 
1087,852224  	25,821836 
1089,781040  	26,525990 
1091,709856  	27,151559 
1093,638672  	27,552245 
1095,567488  	27,888779 
1097,496304  	28,227738 
1099,425120  	28,664885 
1101,353936  	29,138329 
1103,282752  	29,640672 
1105,211568  	30,167294 
1107,140384  	30,753866 
1109,069200  	31,350638 
1110,998016  	31,949264 
1112,926832  	32,507731 
1114,855648  	33,132981 
1116,784464  	33,830373 
1118,713280  	34,618341 
1120,642096  	35,544507 
1122,570912  	36,604921 
1124,499728  	37,715710 
1126,428544  	38,868910 
1128,357360  	39,958297 
1130,286176  	41,006447 
1132,214992  	41,935229 
1134,143808  	42,738290 
1136,072624  	43,419552 
1138,001440  	43,926729 
1139,930256  	44,342592 
1141,859072  	44,710396 
1143,787888  	44,979824 
1145,716704  	45,168454 
1147,645520  	45,299495 
1149,574336  	45,388597 
1151,503152  	45,369719 
1153,431968  	45,318997 
1155,360784  	45,324699 
1157,289600  	45,468639 
1159,218416  	45,785831 
1161,147232  	46,312786 
1163,076048  	46,990690 
1165,004864  	47,765269 
