599.861776	53.504754
601.790592	53.826669
603.719408	54.015602
605.648224	54.311908
607.577040	54.582838
609.505856	54.714367
611.434672	54.766124
613.363488	54.873332
615.292304	54.995575
617.221120	55.287112
619.149936	55.452898
621.078752	55.622439
623.007568	55.799597
624.936384	55.974011
626.865200	56.108256
628.794016	56.223287
630.722832	56.357517
632.651648	56.538543
634.580464	56.737884
636.509280	56.933464
638.438096	57.100951
640.366912	57.390193
642.295728	57.692504
644.224544	58.024196
646.153360	58.237776
648.082176	58.452050
650.010992	58.679635
651.939808	58.915244
653.868624	59.173222
655.797440	59.335271
657.726256	59.545118
659.655072	59.764948
661.583888	59.921934
663.512704	60.128947
665.441520	60.305566
667.370336	60.480833
669.299152	60.833089
671.227968	60.870147
673.156784	60.886914
675.085600	60.960911
677.014416	61.025788
678.943232	61.072679
680.872048	61.031648
682.800864	60.970618
684.729680	60.988511
686.658496	61.084457
688.587312	61.219855
690.516128	61.535980
692.444944	61.836506
694.373760	62.128116
696.302576	62.391235
698.231392	62.629122
700.160208	62.836438
702.089024	63.015132
704.017840	63.197149
705.946656	63.457758
707.875472	63.636790
709.804288	63.794615
711.733104	63.999578
713.661920	64.232975
715.590736	64.429164
717.519552	64.655051
719.448368	64.947918
721.377184	65.250603
723.306000	65.550950
725.234816	65.853412
727.163632	66.171909
729.092448	66.481916
731.021264	66.774382
732.950080	67.073572
734.878896	67.314202
736.807712	67.511919
738.736528	67.754206
740.665344	67.964753
742.594160	68.166372
744.522976	68.361554
746.451792	68.489073
748.380608	68.560073
750.309424	68.658177
752.238240	68.761182
754.167056	68.844852
756.095872	68.871997
758.024688	68.917013
759.953504	68.954408
761.882320	68.957610
763.811136	68.940537
765.739952	68.831074
767.668768	68.745766
769.597584	68.685741
771.526400	68.663756
773.455216	68.728977
775.384032	68.783267
777.312848	68.762773
779.241664	68.774135
781.170480	68.773796
783.099296	68.734170
785.028112	68.807628
786.956928	69.149431
788.885744	69.580862
790.814560	69.917186
792.743376	70.087598
794.672192	70.083113
796.601008	69.899695
798.529824	69.650393
800.458640	69.223752
802.387456	68.658850
804.316272	67.928572
806.245088	67.143447
808.173904	66.493684
810.102720	66.170490
812.031536	66.130577
813.960352	66.372964
815.889168	66.844215
